"","ExtendedID","Subject1Tag","Subject2Tag","MultipleBirth","IsMz","Subject1LastSurvey","Subject2LastSurvey","RImplicitPass1","RImplicit","RImplicit2004","RImplicitDifference","RExplicit","RExplicitOldestSibVersion","RExplicitYoungestSibVersion","RExplicitPass1","RPass1","R"
"1778",2000,200203,200210,0,0,2008,2008,NA,NA,0.375,NA,0.25,0.25,NA,0.25,0.25,0.25
"1779",2000,200204,200205,0,0,2008,2008,NA,NA,0.375,NA,0.5,0.5,0.5,0.5,0.5,0.5
"1780",2000,200204,200206,0,0,2008,2008,NA,0.25,0.375,-0.125,0.25,0.25,0.25,0.25,0.25,0.25
"1781",2000,200204,200207,0,0,2008,2008,NA,0.25,0.375,-0.125,0.25,0.25,0.25,0.25,0.25,0.25
"1782",2000,200204,200208,0,0,2008,2008,NA,NA,0.375,NA,0.25,0.25,NA,0.25,0.25,0.25
"1783",2000,200204,200209,0,0,2008,2008,NA,NA,0.375,NA,0.25,0.25,NA,0.25,0.25,0.25
"1784",2000,200204,200210,0,0,2008,2008,NA,NA,0.375,NA,0.25,0.25,NA,0.25,0.25,0.25
"1785",2000,200205,200206,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"1786",2000,200205,200207,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"1787",2000,200205,200208,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"1788",2000,200205,200209,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"1789",2000,200205,200210,0,0,2008,2008,NA,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"1790",2000,200206,200207,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1791",2000,200206,200208,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"1792",2000,200206,200209,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"1793",2000,200206,200210,0,0,2008,2008,NA,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"1794",2000,200207,200208,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"1795",2000,200207,200209,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"1796",2000,200207,200210,0,0,2008,2008,NA,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"1797",2000,200208,200209,0,0,2008,2008,0.5,0.5,0.5,0,0.5,NA,NA,NA,0.5,0.5
"1798",2000,200208,200210,0,0,2008,2008,NA,0.5,0.5,0,0.5,NA,NA,NA,NA,0.5
"1799",2000,200209,200210,0,0,2008,2008,0.5,0.5,0.5,0,0.5,NA,NA,NA,0.5,0.5
"1800",2008,200801,200802,0,0,2006,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1801",2008,200801,200803,0,0,2006,2004,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"1802",2008,200802,200803,0,0,2008,2004,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"1803",2008,200901,200902,0,0,2008,2008,NA,0.5,NA,NA,0.5,0.5,NA,0.5,0.5,0.5
"1804",2012,201201,201202,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1805",2012,201201,201203,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1806",2012,201202,201203,2,1,2008,2008,1,1,1,0,0.5,0.5,0.5,0.5,1,1
"1807",2013,201301,201302,0,0,2006,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1808",2016,201601,201602,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1809",2021,202101,202102,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"1810",2021,202101,202103,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"1811",2021,202102,202103,0,0,2008,2008,NA,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1812",2027,202701,202702,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1813",2036,203601,203602,0,0,NA,NA,NA,0.25,0.25,0,NA,NA,NA,NA,NA,0.25
"1814",2036,203601,203603,0,0,NA,NA,NA,0.25,0.25,0,NA,NA,NA,NA,NA,0.25
"1815",2036,203602,203603,0,0,NA,NA,NA,0.5,0.5,0,NA,NA,NA,NA,NA,0.5
"1816",2042,204201,204202,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"1817",2044,204601,204602,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"1818",2050,205001,205002,0,0,1990,1990,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"1819",2052,205201,205202,0,0,1988,1988,NA,0.25,0.375,-0.125,NA,NA,NA,NA,NA,0.25
"1820",2054,205401,205402,0,0,2004,2008,0.5,0.5,0.5,0,0.5,NA,0.5,0.5,0.5,0.5
"1821",2054,205401,205403,0,0,2004,2004,0.25,0.25,0.25,0,0.25,NA,NA,NA,0.25,0.25
"1822",2054,205401,205404,0,0,2004,2000,0.25,0.25,0.25,0,0.25,NA,NA,NA,0.25,0.25
"1823",2054,205402,205403,0,0,2008,2004,NA,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"1824",2054,205402,205404,0,0,2008,2000,NA,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"1825",2054,205403,205404,0,0,2004,2000,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"1826",2056,205701,205702,0,0,2008,2008,0.5,0.5,0.375,0.125,0.5,0.5,0.5,0.5,0.5,0.5
"1827",2058,205801,205802,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1828",2061,206201,206202,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1829",2065,206601,206602,0,0,2008,1986,NA,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"1830",2065,206601,206603,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1831",2065,206601,206604,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1832",2065,206602,206603,0,0,1986,2008,NA,NA,0.375,NA,0.5,NA,0.5,0.5,0.5,0.5
"1833",2065,206602,206604,0,0,1986,2008,NA,NA,0.375,NA,0.5,NA,0.5,0.5,0.5,0.5
"1834",2065,206603,206604,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1835",2068,206801,206802,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"1836",2070,207001,207002,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1837",2070,207101,207102,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"1838",2070,207101,207103,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"1839",2070,207102,207103,2,0,2008,2008,0.5,0.5,0.5,0,0.5,NA,NA,NA,0.5,0.5
"1840",2070,207201,207202,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1841",2073,207301,207302,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"1842",2073,207401,207402,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1843",2073,207401,207403,0,0,2008,2008,0.25,0.25,0.375,-0.125,0.25,0.25,NA,0.25,0.25,0.25
"1844",2073,207402,207403,0,0,2008,2008,0.25,0.25,0.375,-0.125,0.25,0.25,NA,0.25,0.25,0.25
"1845",2076,207601,207602,0,0,2008,2008,0.5,0.5,0.375,0.125,0.5,0.5,0.5,0.5,0.5,0.5
"1846",2076,207601,207603,0,0,2008,2008,0.5,0.5,0.375,0.125,0.5,0.5,0.5,0.5,0.5,0.5
"1847",2076,207602,207603,0,0,2008,2008,0.5,0.5,0.375,0.125,0.5,0.5,0.5,0.5,0.5,0.5
"1848",2077,207701,207702,0,0,2008,1992,0.5,0.5,0.375,0.125,0.5,0.5,NA,0.5,0.5,0.5
"1849",2077,207701,207703,0,0,2008,2008,0.5,0.5,0.375,0.125,0.5,0.5,0.5,0.5,0.5,0.5
"1850",2077,207701,207704,0,0,2008,2008,NA,0.5,0.375,0.125,0.5,0.5,0.5,0.5,0.5,0.5
"1851",2077,207702,207703,0,0,1992,2008,0.5,0.5,0.5,0,0.5,NA,0.5,0.5,0.5,0.5
"1852",2077,207702,207704,0,0,1992,2008,NA,0.5,0.5,0,0.5,NA,0.5,0.5,0.5,0.5
"1853",2077,207703,207704,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1854",2079,207901,207902,0,0,1996,2006,0.5,0.5,0.5,0,0.5,NA,0.5,0.5,0.5,0.5
"1855",2083,208301,208302,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1856",2086,208801,208802,0,0,2008,2006,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1857",2093,209401,209402,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1858",2093,209401,209403,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1859",2093,209402,209403,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1860",2096,209801,209802,0,0,2004,2008,NA,0.25,0.5,-0.25,0.5,NA,0.5,0.5,0.5,0.5
"1861",2096,209801,209803,0,0,2004,2008,NA,0.25,0.5,-0.25,0.5,NA,0.5,0.5,0.5,0.5
"1862",2096,209801,209804,0,0,2004,2008,NA,0.25,0.5,-0.25,0.5,NA,0.5,0.5,0.5,0.5
"1863",2096,209802,209803,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1864",2096,209802,209804,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1865",2096,209803,209804,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1866",2096,209901,209902,0,0,2008,2008,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"1867",2096,209901,209903,0,0,2008,2008,0.5,0.5,NA,NA,NA,NA,NA,NA,0.5,0.5
"1868",2096,209902,209903,0,0,2008,2008,0.5,0.5,NA,NA,NA,NA,NA,NA,0.5,0.5
"1869",2102,210201,210202,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1870",2102,210201,210203,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1871",2102,210201,210204,0,0,2008,2006,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1872",2102,210201,210205,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1873",2102,210202,210203,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1874",2102,210202,210204,0,0,2008,2006,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1875",2102,210202,210205,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1876",2102,210203,210204,0,0,2008,2006,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1877",2102,210203,210205,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1878",2102,210204,210205,0,0,2006,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1879",2103,210301,210302,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1880",2103,210301,210303,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1881",2103,210301,210304,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1882",2103,210302,210303,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1883",2103,210302,210304,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1884",2103,210303,210304,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1885",2104,210401,210402,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1886",2105,210501,210502,0,0,2008,2008,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.5
"1887",2105,210501,210503,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"1888",2105,210501,210504,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"1889",2105,210502,210503,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"1890",2105,210502,210504,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"1891",2105,210503,210504,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1892",2112,211201,211202,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1893",2112,211201,211203,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1894",2112,211202,211203,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1895",2119,211901,211902,0,0,2008,2006,NA,0.5,0.375,0.125,0.5,0.5,0.5,0.5,0.5,0.5
"1896",2119,211901,211903,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"1897",2119,211901,211904,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"1898",2119,211902,211903,0,0,2006,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"1899",2119,211902,211904,0,0,2006,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"1900",2119,211903,211904,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1901",2121,212101,212102,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1902",2123,212301,212302,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1903",2125,212501,212502,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1904",2126,212801,212802,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1905",2130,213001,213002,0,0,2006,2008,0.5,0.5,0.375,0.125,0.5,0.5,0.5,0.5,0.5,0.5
"1906",2130,213001,213003,0,0,2006,2008,NA,NA,0.375,NA,0.25,0.25,NA,0.25,0.25,0.25
"1907",2130,213002,213003,0,0,2008,2008,NA,NA,0.375,NA,0.25,0.25,NA,0.25,0.25,0.25
"1908",2131,213101,213102,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"1909",2133,213401,213402,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1910",2136,213701,213702,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1911",2136,213701,213703,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"1912",2136,213702,213703,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"1913",2139,213901,213902,0,0,1998,1998,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"1914",2139,213901,213903,0,0,1998,1998,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"1915",2139,213901,213904,0,0,1998,1998,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"1916",2139,213902,213903,0,0,1998,1998,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"1917",2139,213902,213904,0,0,1998,1998,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"1918",2139,213903,213904,0,0,1998,1998,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"1919",2142,214201,214202,0,0,1992,1992,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"1920",2152,215301,215302,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1921",2152,215301,215303,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1922",2152,215301,215304,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"1923",2152,215302,215303,2,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1924",2152,215302,215304,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"1925",2152,215303,215304,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"1926",2154,215401,215402,0,0,2004,1998,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"1927",2155,215501,215502,0,0,2008,2008,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"1928",2158,215801,215802,0,0,2008,2008,0.5,0.5,0.5,0,0.25,0.25,0.25,0.25,0.5,0.5
"1929",2161,216101,216102,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1930",2166,216701,216702,0,0,2006,2006,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"1931",2174,217401,217402,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"1932",2174,217401,217403,0,0,2008,2008,NA,0.25,0.25,0,0.5,0.5,NA,0.5,0.5,0.5
"1933",2174,217401,217404,0,0,2008,2008,NA,0.25,0.25,0,0.5,0.5,NA,0.5,0.5,0.5
"1934",2174,217402,217403,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"1935",2174,217402,217404,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"1936",2174,217403,217404,2,0,2008,2008,0.5,0.5,0.5,0,0.5,NA,NA,NA,0.5,0.5
"1937",2175,217501,217502,0,0,2008,2006,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"1938",2179,217901,217902,0,0,2008,1998,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"1939",2179,217901,217903,0,0,2008,2000,0.5,0.5,0.5,0,0.25,0.25,NA,0.25,0.5,0.5
"1940",2179,217902,217903,0,0,1998,2000,0.5,0.5,0.5,0,0.25,NA,NA,NA,0.5,0.5
"1941",2180,218101,218102,0,0,1996,1996,0.25,0.25,0.25,0,NA,NA,NA,NA,0.25,0.25
"1942",2186,218601,218602,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"1943",2190,219001,219002,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1944",2190,219001,219003,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1945",2190,219002,219003,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1946",2192,219301,219302,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1947",2195,219601,219602,0,0,2008,2008,0.25,0.25,0.375,-0.125,0.25,0.25,0.25,0.25,0.25,0.25
"1948",2200,220001,220002,0,0,2008,2008,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"1949",2204,220401,220402,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1950",2206,220601,220602,0,0,2008,2006,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"1951",2206,220601,220603,0,0,2008,2006,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"1952",2206,220601,220604,0,0,2008,NA,NA,0.25,0.375,-0.125,0.25,0.25,NA,0.25,0.25,0.25
"1953",2206,220601,220605,0,0,2008,NA,NA,0.25,0.375,-0.125,0.25,0.25,NA,0.25,0.25,0.25
"1954",2206,220601,220606,0,0,2008,2006,NA,0.25,0.375,-0.125,0.25,0.25,NA,0.25,0.25,0.25
"1955",2206,220602,220603,0,0,2006,2006,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1956",2206,220602,220604,0,0,2006,NA,NA,NA,0.375,NA,0.25,0.25,NA,0.25,0.25,0.25
"1957",2206,220602,220605,0,0,2006,NA,NA,NA,0.375,NA,0.25,0.25,NA,0.25,0.25,0.25
"1958",2206,220602,220606,0,0,2006,2006,NA,NA,0.375,NA,0.25,0.25,NA,0.25,0.25,0.25
"1959",2206,220603,220604,0,0,2006,NA,NA,NA,0.375,NA,0.25,0.25,NA,0.25,0.25,0.25
"1960",2206,220603,220605,0,0,2006,NA,NA,NA,0.375,NA,0.25,0.25,NA,0.25,0.25,0.25
"1961",2206,220603,220606,0,0,2006,2006,NA,NA,0.375,NA,0.25,0.25,NA,0.25,0.25,0.25
"1962",2206,220604,220605,0,0,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"1963",2206,220604,220606,0,0,NA,2006,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"1964",2206,220605,220606,0,0,NA,2006,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"1965",2208,221001,221002,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1966",2208,221001,221003,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1967",2208,221002,221003,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1968",2211,221201,221202,0,0,2008,2008,NA,NA,0.375,NA,0.5,0.5,0.5,0.5,0.5,0.5
"1969",2214,221401,221402,0,0,2008,2008,0.25,0.25,0.25,0,0.375,0.5,0.25,0.375,0.25,0.25
"1970",2215,221501,221502,0,0,NA,2008,NA,0.25,0.375,-0.125,0.25,NA,0.25,0.25,0.25,0.25
"1971",2215,221501,221503,0,0,NA,2008,NA,0.25,0.375,-0.125,NA,NA,NA,NA,NA,0.25
"1972",2215,221501,221504,0,0,NA,2008,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"1973",2215,221502,221503,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"1974",2215,221502,221504,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"1975",2215,221503,221504,0,0,2008,2008,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"1976",2216,221701,221702,0,0,2008,2008,NA,NA,0.375,NA,0.5,0.5,0.5,0.5,0.5,0.5
"1977",2224,222401,222402,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"1978",2229,223001,223002,0,0,2008,2008,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"1979",2231,223201,223202,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"1980",2233,223401,223402,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1981",2235,223501,223502,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"1982",2237,223701,223702,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1983",2237,223701,223703,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"1984",2237,223702,223703,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"1985",2240,224001,224002,0,0,2006,2008,0.5,0.5,0.375,0.125,0.5,0.5,0.5,0.5,0.5,0.5
"1986",2240,224001,224003,0,0,2006,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"1987",2240,224002,224003,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"1988",2242,224301,224302,0,0,2008,2006,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1989",2247,224701,224702,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"1990",2249,224901,224902,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"1991",2250,225001,225002,0,0,2008,2006,NA,NA,0.375,NA,0.5,0.5,0.5,0.5,0.5,0.5
"1992",2250,225001,225003,0,0,2008,2008,NA,0.25,0.25,0,0.5,0.5,0.5,0.5,0.5,0.5
"1993",2250,225002,225003,0,0,2006,2008,NA,NA,0.25,NA,0.5,0.5,0.5,0.5,0.5,0.5
"1994",2250,225101,225102,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"1995",2252,225301,225302,0,0,2008,2008,0.25,0.25,0.25,0,0.375,0.25,0.5,0.375,0.25,0.25
"1996",2259,226001,226002,0,0,2004,2006,NA,NA,0.25,NA,0.25,NA,0.25,0.25,0.25,0.25
"1997",2259,226001,226003,0,0,2004,2008,0.25,0.25,0.25,0,0.25,NA,0.25,0.25,0.25,0.25
"1998",2259,226001,226004,0,0,2004,2004,0.25,0.25,0.25,0,0.25,NA,NA,NA,0.25,0.25
"1999",2259,226002,226003,0,0,2006,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"2000",2259,226002,226004,0,0,2006,2004,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"2001",2259,226003,226004,0,0,2008,2004,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"2002",2262,226201,226202,0,0,2008,2008,0.25,0.25,0.25,0,0.375,0.5,0.25,0.375,0.25,0.25
"2003",2262,226201,226203,0,0,2008,2008,0.25,0.25,0.25,0,0.375,0.5,0.25,0.375,0.25,0.25
"2004",2262,226201,226204,0,0,2008,2008,0.25,0.25,0.25,0,0.375,0.5,0.25,0.375,0.25,0.25
"2005",2262,226201,226205,0,0,2008,2008,0.25,0.25,0.25,0,0.375,0.5,0.25,0.375,0.25,0.25
"2006",2262,226202,226203,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"2007",2262,226202,226204,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
